record_type,game_pk,game_date,season,ref,venue,batting_team,fielding_team,home_away_batting,home_away_pitching,day_night,batter,batter_id,bat_side,batter_split,pitcher,pitcher_id,pitch_hand,pitcher_split,men_on_base,event,event_type,rbi,is_out,is_scoring,total_outs,description,pitch_type,pitch_call,speed_mph,spin_rate,break_vertical,break_horizontal,launch_speed,launch_angle,total_distance,trajectory,hardness
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Ke'Bryan Hayes,663647,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Ke'Bryan Hayes lines out to shortstop Masyn Winn.,Sinker,"In play, out(s)",92.0,1829.0,-29.4,14.5,105.1,7.0,161.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Endy Rodríguez,682848,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Endy Rodríguez grounds out, second baseman Thomas Saggese to first baseman Alec Burleson.",Sinker,"In play, out(s)",92.6,1961.0,-25.0,12.6,97.1,-15.0,8.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Adam Frazier,624428,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Empty,Pop Out,field_out,0,True,False,1,Adam Frazier pops out to shortstop Masyn Winn.,Cutter,"In play, out(s)",89.4,2037.0,-24.8,-2.0,68.3,46.0,200.0,popup,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Masyn Winn,691026,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Pop Out,field_out,0,True,False,1,Masyn Winn pops out to first baseman Endy Rodríguez in foul territory.,Four-Seam Fastball,"In play, out(s)",93.8,2479.0,-14.2,6.2,78.7,64.0,140.0,popup,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Lars Nootbaar,663457,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Lars Nootbaar flies out sharply to center fielder Jack Suwinski.,Four-Seam Fastball,"In play, out(s)",93.6,2492.0,-14.4,9.8,101.2,23.0,366.0,fly_ball,hard
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Willson Contreras,575929,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Pop Out,field_out,0,True,False,1,Willson Contreras pops out to first baseman Endy Rodríguez.,Four-Seam Fastball,"In play, out(s)",93.4,2465.0,-14.8,9.0,55.8,43.0,145.0,popup,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Tommy Pham,502054,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Men_On,Walk,walk,0,False,False,0,Tommy Pham walks.,Sinker,Ball,93.0,2036.0,-21.6,15.7,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Tsung-Che Cheng,691907,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Men_On,Flyout,field_out,0,True,False,1,Tsung-Che Cheng flies out to left fielder Brendan Donovan.,Cutter,"In play, out(s)",89.0,2034.0,-24.5,-2.5,86.5,47.0,263.0,fly_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Jack Suwinski,669261,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Empty,Grounded Into DP,grounded_into_double_play,0,True,False,2,"Jack Suwinski grounds into a double play, third baseman Nolan Arenado to shortstop Masyn Winn to first baseman Alec Burleson. Tommy Pham out at 2nd. Jack Suwinski out at 1st.",Sinker,"In play, out(s)",92.5,1917.0,-24.6,16.1,76.1,5.0,61.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Brendan Donovan,680977,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,Brendan Donovan grounds out to first baseman Endy Rodríguez.,Curveball,"In play, out(s)",76.6,2599.0,-61.7,-13.0,76.5,-32.0,5.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Nolan Arenado,571448,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Nolan Arenado grounds out, shortstop Tsung-Che Cheng to first baseman Endy Rodríguez.",Sinker,"In play, out(s)",92.4,2531.0,-22.2,11.9,98.0,-12.0,11.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Alec Burleson,676475,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Lineout,field_out,0,True,False,1,Alec Burleson lines out sharply to center fielder Jack Suwinski.,Four-Seam Fastball,"In play, out(s)",93.8,2355.0,-16.1,5.2,101.1,17.0,310.0,line_drive,hard
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Bryan Reynolds,668804,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Men_On,Walk,walk,0,False,False,0,Bryan Reynolds walks.,Sinker,Ball,92.2,1960.0,-24.0,12.8,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Andrew McCutchen,457705,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Empty,Grounded Into DP,grounded_into_double_play,0,True,False,2,"Andrew McCutchen grounds into a double play, shortstop Masyn Winn to second baseman Thomas Saggese to first baseman Alec Burleson. Bryan Reynolds out at 2nd. Andrew McCutchen out at 1st.",Sinker,"In play, out(s)",92.3,2016.0,-24.7,10.0,81.8,3.0,63.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Joey Bart,663698,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Joey Bart lines out to right fielder Lars Nootbaar.,Sweeper,"In play, out(s)",84.2,2345.0,-34.0,-16.3,84.8,25.0,265.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Pedro Pagés,686780,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Pedro Pagés strikes out swinging.,Slider,Swinging Strike,86.4,2500.0,-38.2,-7.1,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Victor Scott II,687363,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Victor Scott II strikes out swinging.,Curveball,Swinging Strike,79.3,2785.0,-58.4,-13.2,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Thomas Saggese,695336,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Thomas Saggese grounds out, third baseman Ke'Bryan Hayes to first baseman Endy Rodríguez.",Slider,"In play, out(s)",87.5,2496.0,-34.7,-6.8,55.9,16.0,73.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Ke'Bryan Hayes,663647,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Men_On,Walk,walk,0,False,False,0,Ke'Bryan Hayes walks.,Sweeper,Ball,82.3,2220.0,-36.5,-14.8,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Endy Rodríguez,682848,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Men_On,Flyout,field_out,0,True,False,1,Endy Rodríguez flies out to left fielder Brendan Donovan.,Changeup,"In play, out(s)",85.3,2046.0,-32.3,10.3,90.5,48.0,261.0,fly_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Adam Frazier,624428,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Men_On,Lineout,field_out,0,True,False,1,Adam Frazier lines out to left fielder Brendan Donovan.,Sinker,"In play, out(s)",92.6,1970.0,-26.6,14.5,77.5,32.0,254.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Tommy Pham,502054,R,vs_RHP,Erick Fedde,607200,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Tommy Pham grounds out, third baseman Nolan Arenado to first baseman Alec Burleson.",Sinker,"In play, out(s)",92.0,2020.0,-25.8,14.2,97.5,-18.0,8.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Masyn Winn,691026,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Masyn Winn grounds out softly, third baseman Ke'Bryan Hayes to first baseman Endy Rodríguez.",Slider,"In play, out(s)",86.1,2569.0,-41.3,-6.5,53.5,-40.0,3.0,ground_ball,soft
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Lars Nootbaar,663457,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Lars Nootbaar grounds out, second baseman Adam Frazier to first baseman Endy Rodríguez.",Four-Seam Fastball,"In play, out(s)",94.5,2432.0,-15.2,6.8,103.1,-11.0,13.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Willson Contreras,575929,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Willson Contreras strikes out swinging.,Sweeper,Swinging Strike,81.3,2836.0,-38.8,-20.2,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Tsung-Che Cheng,691907,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Men_On,Field Error,field_error,0,False,False,0,Tsung-Che Cheng reaches on a fielding error by third baseman Nolan Arenado.,Changeup,"In play, no out",86.0,1891.0,-33.0,12.5,89.1,-4.0,26.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Jack Suwinski,669261,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Empty,Strikeout Double Play,strikeout_double_play,0,True,False,2,"Cardinals challenged (tag play), call on the field was overturned: Jack Suwinski strikes out swinging and Tsung-Che Cheng caught stealing 2nd, catcher Pedro Pagés to shortstop Masyn Winn to catcher Pedro Pagés.",Cutter,Swinging Strike,87.7,1900.0,-27.1,-2.5,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Bryan Reynolds,668804,L,vs_RHP,Erick Fedde,607200,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Bryan Reynolds strikes out swinging.,Four-Seam Fastball,Swinging Strike,93.1,2106.0,-17.3,4.9,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Brendan Donovan,680977,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Brendan Donovan flies out sharply to right fielder Andrew McCutchen.,Slider,"In play, out(s)",85.9,2515.0,-37.4,-5.0,106.1,22.0,367.0,fly_ball,hard
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Nolan Arenado,571448,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Nolan Arenado grounds out, third baseman Ke'Bryan Hayes to first baseman Endy Rodríguez.",Four-Seam Fastball,"In play, out(s)",94.2,2424.0,-15.1,5.4,91.3,-31.0,4.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Alec Burleson,676475,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,RISP,Double,double,0,False,False,0,Alec Burleson doubles (3) on a sharp line drive to right fielder Andrew McCutchen.,Four-Seam Fastball,"In play, no out",93.9,2453.0,-16.0,6.1,104.6,16.0,228.0,line_drive,hard
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Pedro Pagés,686780,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Pedro Pagés strikes out swinging.,Sweeper,Swinging Strike,82.3,2732.0,-38.8,-20.3,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Andrew McCutchen,457705,R,vs_RHP,Phil Maton,664208,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Andrew McCutchen strikes out swinging.,Curveball,Swinging Strike (Blocked),74.2,3298.0,-57.8,-23.3,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Joey Bart,663698,R,vs_RHP,Phil Maton,664208,R,vs_RHB,Men_On,Hit By Pitch,hit_by_pitch,0,False,False,0,Joey Bart hit by pitch.,Sinker,Hit By Pitch,87.2,2364.0,-26.9,9.8,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Ke'Bryan Hayes,663647,R,vs_RHP,Phil Maton,664208,R,vs_RHB,Men_On,Strikeout,strikeout,0,True,False,1,Ke'Bryan Hayes strikes out swinging.,Curveball,Swinging Strike,75.6,3165.0,-58.1,-22.3,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Endy Rodríguez,682848,L,vs_RHP,Phil Maton,664208,R,vs_LHB,RISP,Single,single,0,False,False,0,Endy Rodríguez singles on a sharp line drive to right fielder Lars Nootbaar. Joey Bart to 2nd.,Curveball,"In play, no out",74.9,3052.0,-54.6,-24.0,102.8,11.0,204.0,line_drive,hard
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Adam Frazier,624428,L,vs_RHP,Phil Maton,664208,R,vs_LHB,Empty,Lineout,field_out,0,True,False,1,Adam Frazier lines out to first baseman Alec Burleson.,Cutter,"In play, out(s)",91.0,2590.0,-20.0,-2.3,63.7,16.0,120.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Victor Scott II,687363,L,vs_RHP,Mitch Keller,656605,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Victor Scott II strikes out swinging.,Curveball,Swinging Strike,76.3,2637.0,-59.0,-16.4,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Thomas Saggese,695336,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,Men_On,Single,single,0,False,False,0,Thomas Saggese singles on a line drive to center fielder Jack Suwinski.,Four-Seam Fastball,"In play, no out",92.6,2373.0,-17.4,8.8,94.3,12.0,189.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Masyn Winn,691026,R,vs_RHP,Mitch Keller,656605,R,vs_RHB,RISP,Walk,walk,0,False,False,0,Masyn Winn walks. Thomas Saggese to 2nd.,Sinker,Ball,91.0,2423.0,-20.2,9.4,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Lars Nootbaar,663457,L,vs_LHP,Caleb Ferguson,657571,L,vs_LHB,RISP,Lineout,field_out,0,True,False,1,Lars Nootbaar lines out to center fielder Jack Suwinski.,Slurve,"In play, out(s)",80.7,3132.0,-56.3,12.6,91.7,24.0,324.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Willson Contreras,575929,R,vs_LHP,Caleb Ferguson,657571,L,vs_RHB,Empty,Single,single,0,True,False,2,"Willson Contreras singles on a ground ball to first baseman Endy Rodríguez. Thomas Saggese out at home, third baseman Ke'Bryan Hayes. Masyn Winn to 2nd.",Four-Seam Fastball,"In play, out(s)",93.8,2381.0,-15.2,-3.5,74.6,84.0,15.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Tommy Pham,502054,R,vs_RHP,Kyle Leahy,681517,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Tommy Pham strikes out swinging.,Slider,Swinging Strike,89.4,2297.0,-32.4,-4.7,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Enmanuel Valdez,665839,L,vs_RHP,Kyle Leahy,681517,R,vs_LHB,Empty,Lineout,field_out,0,True,False,1,Enmanuel Valdez lines out to second baseman Thomas Saggese.,Four-Seam Fastball,"In play, out(s)",93.5,2495.0,-12.0,-2.4,67.4,19.0,166.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Jack Suwinski,669261,L,vs_RHP,Kyle Leahy,681517,R,vs_LHB,Men_On,Walk,walk,0,False,False,0,Jack Suwinski walks.,Changeup,Ball,88.7,1606.0,-32.8,6.0,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Bryan Reynolds,668804,L,vs_RHP,Kyle Leahy,681517,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Bryan Reynolds strikes out swinging.,Curveball,Swinging Strike,80.5,2526.0,-58.4,-18.8,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Brendan Donovan,680977,L,vs_LHP,Caleb Ferguson,657571,L,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Brendan Donovan called out on strikes.,Sinker,Called Strike,94.6,2386.0,-17.2,-17.2,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Nolan Arenado,571448,R,vs_RHP,Dennis Santana,642701,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Nolan Arenado flies out to center fielder Jack Suwinski.,Slider,"In play, out(s)",84.4,2361.0,-35.4,-3.6,91.8,33.0,315.0,fly_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Alec Burleson,676475,L,vs_RHP,Dennis Santana,642701,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Alec Burleson flies out to left fielder Tommy Pham.,Four-Seam Fastball,"In play, out(s)",94.3,2587.0,-12.7,7.0,94.9,52.0,269.0,fly_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Andrew McCutchen,457705,R,vs_RHP,Ryan Fernandez,681676,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Andrew McCutchen strikes out swinging.,Slider,Swinging Strike,85.8,2610.0,-38.3,-5.4,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Joey Bart,663698,R,vs_RHP,Ryan Fernandez,681676,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Joey Bart strikes out swinging.,Slider,Swinging Strike (Blocked),86.0,2720.0,-39.6,-4.7,,,,,
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Ke'Bryan Hayes,663647,R,vs_RHP,Ryan Fernandez,681676,R,vs_RHB,Men_On,Single,single,0,False,False,0,Ke'Bryan Hayes singles on a line drive to right fielder Lars Nootbaar.,Cutter,"In play, no out",91.6,2227.0,-22.9,-5.2,73.6,21.0,183.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,home,away,day,Endy Rodríguez,682848,L,vs_RHP,Ryan Fernandez,681676,R,vs_LHB,Empty,Pop Out,field_out,0,True,False,1,Endy Rodríguez pops out to second baseman Thomas Saggese.,Cutter,"In play, out(s)",90.7,2363.0,-22.2,-4.2,93.6,65.0,160.0,popup,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Pedro Pagés,686780,R,vs_RHP,Dennis Santana,642701,R,vs_RHB,Men_On,Single,single,0,True,False,2,"Pedro Pagés singles on a line drive to left fielder Tommy Pham. Michael Siani out at home on the throw, left fielder Tommy Pham to catcher Joey Bart.",Cutter,"In play, out(s)",89.1,2564.0,-18.6,-0.1,82.5,18.0,222.0,line_drive,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Victor Scott II,687363,L,vs_RHP,Dennis Santana,642701,R,vs_LHB,Men_On,Forceout,force_out,0,True,False,2,"Victor Scott II grounds into a force out, second baseman Adam Frazier to shortstop Isiah Kiner-Falefa. Pedro Pagés out at 2nd. Victor Scott II to 1st.",Slider,"In play, out(s)",85.0,2340.0,-34.4,-3.7,67.4,-15.0,11.0,ground_ball,medium
pitch,778389,2025-04-09,2025,202504,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,away,home,day,Luken Baker,663609,R,vs_RHP,Dennis Santana,642701,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Luken Baker flies out to center fielder Jack Suwinski.,Four-Seam Fastball,"In play, out(s)",94.1,2532.0,-15.1,5.3,97.7,31.0,348.0,fly_ball,medium
